186742
 Atoms. Timestep: 1300
1 -23.5732 23.2342 24.1599
1 -24.0133 22.3264 24.1414
1 -24.4002 20.1056 23.7748
1 -24.2083 21.9038 23.2445
1 -26.9017 23.2206 23.1936
1 -27.483 23.1903 24.0224
1 -25.8457 21.8365 23.1543
1 -26.5984 22.5299 26.2466
1 -25.6988 23.2412 24.6937
1 -24.9879 21.8768 22.6015
1 -25.0677 21.5224 23.7468
1 -26.4666 24.1514 25.272
1 -25.8877 22.3163 24.0415
1 -23.3133 23.666 22.7803
1 -24.8495 22.7102 24.5589
1 -25.6699 22.6212 22.5425
1 -26.845 22.4697 24.3298
1 -24.0027 23.0878 23.241
1 -26.3529 23.9661 23.6703
1 -25.5202 22.8449 20.0607
1 -26.1309 22.0361 19.9853
1 -26.6038 21.9561 20.8743
1 -28.6474 23.2434 16.6741
1 -29.2691 21.4673 17.0808
1 -29.2594 23.8874 17.2296
1 -27.769 22.6872 16.6392
1 -28.2911 22.5872 17.5929
1 -29.5573 23.8773 16.2626
1 -29.3677 23.072 17.8159
1 -26.2285 23.5836 20.3072
1 -25.0602 22.4484 21.7545
1 -25.5678 22.0541 20.9752
1 -24.8839 21.1942 18.0436
1 -25.9853 20.4076 17.1823
1 -25.7443 21.3428 17.482
1 -19.2773 14.829 23.6137
1 -18.9838 15.5482 25.1294
1 -19.3535 14.76 24.6187
1 -20.4242 17.5699 23.9008
1 -21.0243 18.9552 24.0297
1 -20.1817 18.4144 24.4008
1 -20.6852 18.6041 25.2554
1 -21.2248 18.1173 24.5549
1 -19.827 13.8683 24.5487
1 -21.5525 14.591 24.3645
1 -23.6929 14.5036 25.1752
1 -20.7765 16.0138 24.9298
1 -21.7351 17.2213 23.5307
1 -21.3812 18.1661 23.5107
1 -22.4133 16.7563 24.1165
1 -22.2448 17.2991 22.6625
1 -22.3782 18.3512 23.5521
1 -21.8518 18.2319 22.6184
1 -21.6138 17.186 24.5592
1 -22.4631 15.7829 24.3797
1 -23.2577 15.3575 24.8411
1 -22.5462 14.7776 24.4207
1 -22.2756 13.3204 25.8896
1 -22.4699 15.5853 25.4296
1 -23.3829 13.3619 26.0004
1 -22.8445 14.0472 25.4813
1 -23.3681 14.5616 26.1746
1 -22.022 14.6055 25.2699
1 -21.6903 13.2876 25.0665
1 -21.9929 16.3898 25.0497
1 -19.784 13.8973 23.5396
1 -18.8212 15.9176 23.8228
1 -21.6397 15.461 24.8682
1 -18.3005 15.0829 23.5867
1 -19.5375 12.9614 23.8608
1 -26.4172 21.8538 18.0353
1 -24.3121 22.5952 18.7457
1 -25.4657 21.4854 18.8229
1 -26.321 22.1389 18.9996
1 -26.0814 20.6478 18.7092
1 -25.031 23.0287 20.9261
1 -25.1368 23.5004 23.8955
1 -26.7783 21.1856 23.3421
1 -25.8018 22.802 25.5976
1 -24.6252 22.1742 25.4545
1 -25.0397 22.5299 23.5366
1 -26.8676 23.5941 27.0995
1 -24.8553 23.5314 22.9265
1 -27.4434 22.8733 26.6829
1 -27.0206 23.3373 25.5229
1 -27.1885 21.4098 25.0069
1 -28.8028 21.3185 25.5166
1 -28.3477 23.2967 23.5039
1 -28.0962 22.3529 25.6687
1 -28.6912 23.8252 24.5979
1 -28.5885 22.8908 24.9647
1 -27.1219 22.3377 25.4052
1 -25.9177 23.0956 23.3982
1 -26.7306 25.9933 25.189
1 -26.7775 22.2128 23.3409
1 -24.9851 24.6233 25.7519
1 -24.713 23.6519 28.7882
1 -23.9154 25.0578 26.7338
1 -24.8401 23.9286 24.7644
1 -25.6627 22.3038 26.5561
1 -24.469 24.4406 23.9645
1 -23.2143 25.4889 25.9616
1 -22.2538 25.0126 24.7467
1 -24.1813 24.0505 25.523
1 -26.1253 25.2262 25.4539
1 -27.5934 24.4093 26.6666
1 -26.082 24.4683 26.1511
1 -23.2351 24.9353 25.1166
1 -22.6604 23.3959 24.8338
1 -24.2137 25.4456 25.7484
1 -25.2891 26.4811 26.8
1 -25.8783 25.1513 26.8677
1 -24.3286 26.2939 26.3008
1 -23.3707 26.4014 26.6654
1 -25.0251 26.3596 25.5722
1 -24.2668 24.9038 24.8986
1 -25.6258 24.5546 24.8813
1 -24.3301 23.553 26.3895
1 -27.3269 24.6604 25.4335
1 -26.9097 25.0388 26.2707
1 -27.5718 24.924 24.4056
1 -27.3234 24.9581 23.341
1 -26.5787 24.8892 24.5876
1 -23.4368 24.5057 26.0298
1 -25.6362 25.861 27.5435
1 -24.533 27.2534 25.9954
1 -28.8587 26.2122 25.9024
1 -27.5002 24.9137 27.5902
1 -27.1274 26.7752 25.7447
1 -26.7827 25.484 27.1673
1 -28.1945 25.3175 25.0971
1 -27.4491 25.9242 24.4784
1 -28.5383 25.6505 26.6772
1 -28.7146 26.1637 24.9044
1 -27.9676 26.4908 26.2856
1 -27.6703 25.9587 27.0903
1 -27.8435 26.676 25.0396
1 -26.6504 26.0132 26.2095
1 -27.5224 25.6872 25.7539
1 -26.9558 27.2657 26.6233
1 -26.4709 26.4845 27.0851
1 -27.9982 27.1625 27.0963
1 -28.2267 24.8953 26.025
1 -27.4293 26.6517 27.8383
1 -28.2278 25.6964 27.8933
1 -26.7803 25.918 28.0811
1 -28.6318 27.6108 20.7022
1 -29.2406 27.6927 22.6585
1 -28.8374 26.5214 23.1659
1 -27.4867 23.5433 19.7769
1 -27.6068 24.1547 21.0205
1 -28.7987 24.6321 21.7291
1 -30.4413 24.8173 22.3599
1 -29.5408 25.2349 22.1779
1 -27.9544 23.0715 21.4421
1 -27.918 24.6887 19.1152
1 -26.1879 26.1137 19.6813
1 -25.7656 25.261 18.8302
1 -26.2182 26.0329 16.7455
1 -26.2598 24.5607 18.1521
1 -28.1221 25.4111 18.4392
1 -27.7483 25.6555 19.4729
1 -27.4188 26.2268 18.5178
1 -26.511 26.3764 17.992
1 -25.9199 26.9962 19.2382
1 -25.6873 25.7744 17.9629
1 -25.5881 26.985 18.2726
1 -23.078 31.3176 23.1944
1 -26.5105 27.5818 18.3217
1 -26.7062 25.6258 18.9445
1 -24.7908 24.9587 18.8227
1 -26.3944 25.247 17.4227
1 -26.7749 26.6795 20.4694
1 -25.4795 27.1599 20.6962
1 -27.4792 26.6168 19.6354
1 -27.8898 24.4806 20.1031
1 -28.8813 24.795 18.8273
1 -27.2382 23.9531 18.8826
1 -26.6281 23.1226 19.4407
1 -26.8634 24.4527 20.0312
1 -29.1765 22.2238 19.244
1 -30.0888 20.3985 18.4462
1 -30.0503 21.8404 18.9064
1 -30.4661 20.9644 19.1919
1 -29.4427 21.1696 19.3562
1 -30.1319 21.4585 20.0417
1 -28.6163 21.4813 18.8489
1 -28.1136 22.7056 18.8478
1 -29.4695 21.2085 18.3437
1 -31.6592 21.464 18.7538
1 -32.7821 20.2725 16.8909
1 -31.8053 20.684 16.5162
1 -33.9857 20.6811 16.4675
1 -32.4886 19.9493 18.7552
1 -33.0897 21.01 17.5198
1 -31.1794 20.6013 17.4675
1 -32.2012 21.2857 17.9178
1 -31.6738 19.8293 17.0443
1 -33.7746 18.5316 18.7335
1 -32.1257 20.2444 17.8526
1 -32.8995 20.8725 18.7711
1 -33.1803 19.8686 17.7663
1 -33.3426 20.0056 16.0771
1 -33.2536 20.6933 14.5696
1 -32.502 20.5457 15.7972
1 -33.6403 18.9616 15.6744
1 -33.3223 21.0648 15.5149
1 -34.6482 19.3118 17.0669
1 -33.282 21.4583 16.5883
1 -30.8223 21.1176 18.2598
1 -31.6108 20.4467 18.7088
1 -31.0261 21.5362 17.1144
1 -30.1376 21.5205 17.6272
1 -31.326 22.1093 17.8927
1 -30.5269 22.412 17.1724
1 -30.0029 23.0032 18.9209
1 -29.0161 23.1554 18.7608
1 -29.5267 22.4423 17.0406
1 -29.0488 22.1262 18.1293
1 -27.4039 20.6404 18.923
1 -28.8377 24.9446 19.8254
1 -30.2381 24.5819 19.3696
1 -28.8982 23.9585 20.0358
1 -29.5447 25.573 20.1829
1 -29.4418 24.0069 19.1317
1 -27.2215 21.2856 17.8052
1 -26.6523 18.932 20.3542
1 -27.1819 17.1043 23.2246
1 -26.1225 17.9552 18.8182
1 -24.6941 15.6232 17.5621
1 -23.0802 13.7841 16.429
1 -23.2924 14.7535 16.6305
1 -24.8888 15.8784 15.4713
1 -24.6804 14.582 17.6417
1 -24.8124 15.0951 16.542
1 -22.7537 15.6421 16.8896
1 -23.9524 15.4213 16.0513
1 -22.9509 15.3396 15.8782
1 -23.2324 13.252 17.2855
1 -23.8046 15.1367 17.417
1 -24.2654 14.2592 16.7762
1 -24.186 16.071 16.805
1 -25.074 16.3971 16.3211
1 -23.8082 15.925 18.0477
1 -24.8646 17.5339 19.3123
1 -26.2272 16.1696 19.6233
1 -25.5492 17.2501 18.37
1 -25.5812 15.121 18.2375
1 -25.837 15.0963 16.5487
1 -25.7548 17.2264 17.0519
1 -24.2761 17.7438 17.3155
1 -23.7292 18.5761 17.1219
1 -21.2705 18.3571 18.0918
1 -24.1603 18.9908 16.0071
1 -24.7396 18.9397 17.2111
1 -23.1747 18.9253 16.3479
1 -22.4381 18.7005 17.0661
1 -23.7787 19.587 17.0231
1 -22.0133 17.683 17.6618
1 -23.2133 18.6558 18.031
1 -22.324 17.7302 16.6422
1 -23.1847 17.708 17.2112
1 -24.1849 16.8298 17.7642
1 -25.3431 18.1564 17.525
1 -25.9938 15.8181 15.8184
1 -26.1225 15.9808 18.4177
1 -25.3598 16.5133 19.0882
1 -24.3566 18.3386 18.9185
1 -25.0879 19.26 19.4588
1 -25.314 18.7062 18.4174
1 -26.048 17.1695 19.5643
1 -27.2272 16.4176 22.4851
1 -25.9275 17.5218 21.5248
1 -26.1915 15.2747 21.5179
1 -26.5239 14.56 22.2155
1 -26.7537 14.5343 21.0925
1 -26.6451 13.6766 22.7779
1 -26.9836 15.4531 22.3154
1 -25.5513 19.4104 21.1531
1 -25.1056 17.4999 22.11
1 -25.0417 17.9777 21.2191
1 -27.1177 16.8177 20.6831
1 -29.9269 17.079 21.0545
1 -28.8759 17.1487 21.178
1 -29.5481 17.8366 20.3281
1 -27.0869 16.7251 19.6316
1 -26.4643 19.7843 20.8612
1 -26.4703 20.1112 21.8298
1 -25.7058 17.6241 20.417
1 -27.8919 19.5002 21.673
1 -28.8869 19.0829 16.9024
1 -29.7776 18.5071 16.5617
1 -29.3244 20.464 16.9847
1 -28.8013 18.9367 17.9133
1 -29.9543 19.5326 16.9709
1 -27.1514 19.6904 22.4456
1 -27.4128 18.2884 20.5139
1 -29.8851 18.6365 22.489
1 -28.1366 18.9659 22.5002
1 -29.0476 19.011 22.0674
1 -25.6236 19.6108 22.1413
1 -28.6939 20.9075 22.6509
1 -28.3019 21.8388 22.6865
1 -28.6314 20.3008 23.5055
1 -28.2234 19.982 24.785
1 -28.0969 20.9805 24.8792
1 -27.3273 20.4739 25.3808
1 -28.0098 20.2174 22.3747
1 -28.0233 21.1228 21.9012
1 -29.4735 20.2039 22.6594
1 -27.6822 21.0622 22.91
1 -29.3893 19.3241 23.2833
1 -29.7023 18.3491 25.7667
1 -29.7557 17.3703 24.4101
1 -28.6092 18.281 24.3521
1 -28.864 17.6791 25.1303
1 -27.1076 18.7363 25.776
1 -29.6148 18.3355 24.7494
1 -29.1998 18.856 26.5085
1 -28.9763 19.2182 24.2797
1 -29.8907 19.3466 25.7555
1 -29.0736 20.1902 21.7308
1 -28.3862 19.0931 23.47
1 -27.7441 19.8486 23.2765
1 -26.8373 17.7428 22.3851
1 -26.8301 16.0424 21.3402
1 -27.8483 17.9915 22.4547
1 -24.6907 19.8075 21.7777
1 -25.8703 17.9388 22.6081
1 -28.0805 17.2062 21.8639
1 -27.8509 17.4033 20.3061
1 -27.3466 17.6037 21.2915
1 -24.7615 17.9896 20.2294
1 -26.5754 17.9159 23.3522
1 -26.7163 16.9443 21.7788
1 -27.7117 18.5321 21.4464
1 -27.1899 17.7366 19.5449
1 -28.6389 18.1849 21.6408
1 -26.4766 18.0856 20.8925
1 -25.7863 16.233 21.3056
1 -26.6679 18.9548 21.4023
1 -25.8058 19.5483 20.1102
1 -26.1326 16.7114 20.4875
1 -27.778 18.587 19.621
1 -26.275 18.8557 22.7551
1 -25.7936 16.9318 22.6302
1 -24.7008 15.815 27.3292
1 -24.8338 16.6262 22.5353
1 -25.4154 15.2511 23.9586
1 -24.2805 15.7819 22.5503
1 -25.214 19.8937 23.2168
1 -24.2259 17.5143 23.8518
1 -25.2735 18.9581 22.8434
1 -25.2583 16.6562 23.4507
1 -26.1691 15.5334 22.9989
1 -25.1699 15.6983 23.0659
1 -23.834 16.7781 21.8068
1 -25.1226 15.8411 21.9626
1 -25.3595 16.002 26.5854
1 -25.5636 17.2433 25.8562
1 -26.2054 18.0188 25.9614
1 -27.2302 17.3901 26.9197
1 -26.2724 17.7864 26.974
1 -26.1037 16.8272 26.6613
1 -24.3562 14.9452 26.7758
1 -23.3623 14.7679 28.7511
1 -22.7607 17.1479 28.0727
1 -22.2498 17.8661 27.3734
1 -23.46 16.4359 27.651
1 -22.543 16.4362 28.7651
1 -24.0585 13.9573 26.5954
1 -23.2377 15.7145 28.4244
1 -25.5088 15.8089 25.6047
1 -24.8989 14.6493 25.0634
1 -24.4972 16.1595 26.0802
1 -23.9856 17.1911 24.8332
1 -25.611 14.8166 25.7607
1 -23.9439 15.3458 27.8048
1 -24.2005 13.5482 27.5123
1 -24.8435 15.1772 28.2303
1 -24.9406 16.5821 25.2745
1 -24.9822 14.2635 26.3261
1 -23.713 16.676 25.6571
1 -24.9738 15.6786 24.7592
1 -23.1137 17.4315 24.3858
1 -24.7275 16.759 24.3027
1 -24.1794 15.1013 24.5172
1 -23.5463 16.4937 24.0779
1 -24.5065 14.7317 21.5608
1 -24.1805 16.6567 23.3039
1 -25.7138 16.2171 24.3295
1 -24.562 15.8683 23.8549
1 -23.3784 15.7406 25.8501
1 -23.629 17.6605 25.9337
1 -24.0382 16.0491 24.9219
1 -24.2212 15.1264 25.7677
1 -23.85 15.8348 26.7846
1 -23.2139 16.9302 26.4966
1 -26.1786 15.486 26.2931
1 -26.2552 16.1428 22.1959
1 -26.2585 19.856 22.8868
1 -28.5211 18.6126 20.7222
1 -27.9838 19.4661 20.6681
1 -26.2995 18.1637 19.7926
1 -27.3546 19.4797 19.8774
1 -28.5777 18.0062 19.9175
1 -25.6965 18.6293 20.5183
1 -24.7944 16.794 21.4596
1 -27.812 16.2349 21.6591
1 -27.8551 15.1855 20.9308
1 -28.2418 15.5694 19.9262
1 -27.3481 15.8453 20.3503
1 -29.526 15.6894 20.1266
1 -29.2744 15.9032 19.1546
1 -28.7773 15.6982 20.9673
1 -27.9086 15.2725 21.9467
1 -28.2066 16.5211 20.717
1 -24.9534 16.9063 20.4691
1 -25.5574 18.5979 21.8685
1 -24.7473 18.9909 20.5138
1 -27.1496 18.696 22.2699
1 -26.8786 20.2903 18.0421
1 -26.9329 21.4148 16.8438
1 -28.0841 20.9232 18.1931
1 -30.4108 22.4349 18.1748
1 -29.4161 25.0687 21.0498
1 -26.9332 23.182 20.9259
1 -29.7749 24.3721 21.7057
1 -30.8253 23.2902 19.4324
1 -29.6049 24.1261 20.7417
1 -28.4413 24.9324 20.8208
1 -27.836 24.461 21.9983
1 -28.4072 25.5606 21.6314
1 -28.9185 23.5329 21.185
1 -27.8338 24.1224 23.8471
1 -28.1215 25.8199 23.0505
1 -28.677 25.0648 22.671
1 -27.7137 23.9387 24.8324
1 -29.0435 24.1434 23.699
1 -29.3058 20.1178 24.5976
1 -30.2953 20.7979 22.7926
1 -29.0009 21.0691 24.4397
1 -29.2451 19.7036 27.3997
1 -28.7253 20.9587 28.6638
1 -28.0531 20.9881 26.3042
1 -28.4408 19.8711 28.1828
1 -27.5212 19.7207 28.7251
1 -27.3708 19.31 27.5966
1 -28.6901 20.5877 27.4333
1 -28.9395 22.0863 23.4323
1 -29.8771 19.5974 21.9332
1 -29.252 21.127 23.4637
1 -29.2402 22.9606 23.8404
1 -28.7401 22.0442 24.4278
1 -31.3867 20.3969 22.9473
1 -32.0357 21.3736 22.4002
1 -31.1698 19.6122 22.3505
1 -29.6584 20.2231 23.6561
1 -27.9844 22.33 23.6521
1 -28.2238 21.2035 23.7983
1 -28.2246 24.1952 22.9172
1 -28.2347 22.8433 22.6046
1 -28.5279 25.0852 24.0629
1 -26.1277 24.3637 21.3935
1 -25.9558 29.186 21.3559
1 -26.498 23.1314 22.2713
1 -27.2214 23.6728 21.8195
1 -25.7537 23.3513 21.5572
1 -24.5894 25.0689 21.1443
1 -24.665 24.8762 22.1348
1 -24.6184 23.8283 21.4313
1 -24.1727 24.2741 22.898
1 -24.2311 24.5905 20.3314
1 -23.059 23.0812 21.8523
1 -23.5408 22.2155 20.9971
1 -23.8106 22.4314 22.4621
1 -25.9788 19.7341 23.8567
1 -25.6858 20.4105 21.2678
1 -27.2901 19.4257 24.0783
1 -27.6855 17.9517 23.4617
1 -27.116 18.7819 23.315
1 -23.1457 20.7487 23.5499
1 -22.1007 21.8941 22.7352
1 -23.9299 21.0143 22.8565
1 -22.1477 20.8657 23.1292
1 -22.9801 21.3173 22.7
1 -21.496 22.533 27.9687
1 -23.0795 23.4642 28.3867
1 -22.4884 22.7147 28.0075
1 -23.2786 23.7431 29.3375
1 -22.5066 21.9405 29.2563
1 -23.1604 22.6751 29.0177
1 -21.7286 23.3363 28.5349
1 -20.8769 21.8897 27.4969
1 -20.2413 23.2522 27.3764
1 -21.781 21.6604 28.3922
1 -21.0826 23.8463 27.4565
1 -20.0648 24.351 27.3456
1 -21.2989 23.4541 26.5436
1 -22.3862 24.1483 28.8089
1 -20.756 23.1622 28.2431
1 -22.2042 22.9222 29.3322
1 -21.5768 24.3923 28.2294
1 -22.9805 26.3507 28.7654
1 -23.587 26.3007 27.9482
1 -25.6904 24.0035 28.5707
1 -25.8237 24.4261 27.5673
1 -24.0028 23.7324 28.0736
1 -24.9072 25.1151 27.4932
1 -22.9703 22.976 27.0727
1 -21.8144 23.0887 25.3977
1 -20.8426 23.1559 25.6905
1 -22.3861 22.3826 24.8818
1 -24.662 21.6596 26.3859
1 -22.362 21.8027 25.9409
1 -22.7864 24.8665 26.7135
1 -22.2771 22.9184 26.2796
1 -23.1648 23.935 26.8167
1 -22.6494 24.7459 27.716
1 -22.3422 25.1817 28.5926
1 -22.2952 23.7992 27.8378
1 -22.1381 23.9778 26.7604
1 -24.8693 25.3142 26.5047
1 -24.9108 23.5305 27.2406
1 -27.3481 21.6444 24.0382
1 -25.839 23.0722 27.1932
1 -24.2118 25.9189 27.239
1 -23.9794 22.5175 26.1498
1 -21.8869 21.0709 26.8822
1 -23.832 22.8968 25.0958
1 -22.6285 22.0276 26.9917
1 -23.048 22.5223 25.7504
1 -20.094 19.7141 28.1201
1 -18.3982 18.4951 28.5012
1 -19.6882 20.2076 27.339
1 -20.1362 22.1086 26.1764
1 -18.2503 21.3264 26.1
1 -19.8051 21.792 27.0848
1 -20.349 20.0424 29.0451
1 -19.0006 22.0291 26.3956
1 -19.4736 20.5165 28.6391
1 -19.2007 21.9923 27.9032
1 -20.5979 20.6563 27.9085
1 -21.3933 20.3151 27.3396
1 -18.9993 19.6274 28.4591
1 -20.0365 21.4702 28.675
1 -19.6689 21.1033 27.8097
1 -23.3824 22.0087 24.8994
1 -24.4234 20.7293 27.2516
1 -24.0097 21.2571 29.2314
1 -23.3865 20.788 27.7073
1 -25.1646 20.6299 28.0088
1 -24.8789 20.0295 29.0745
1 -23.9836 18.9552 29.1453
1 -25.9347 16.9699 29.6118
1 -27.1703 17.7913 29.1204
1 -26.6762 16.6698 31.2478
1 -25.3341 15.9313 30.3658
1 -27.0143 16.7835 29.3305
1 -27.8583 16.5066 28.7398
1 -27.431 16.2913 30.1979
1 -27.2855 18.0249 30.7858
1 -26.0368 17.8899 30.1098
1 -26.1421 15.6091 29.7269
1 -26.3932 17.6308 31.0446
1 -27.6232 15.1023 31.2273
1 -26.4193 16.4029 30.3061
1 -24.047 19.2647 30.1229
1 -24.6781 19.1921 28.4234
1 -25.5001 20.8777 27.0395
1 -24.8674 19.0814 26.926
1 -25.1231 16.9404 26.8939
1 -24.6547 17.52 25.5145
1 -24.6057 17.7316 26.5
1 -25.0368 16.5937 27.8909
1 -24.1288 16.7891 26.9828
1 -25.2397 18.2804 25.8277
1 -23.3408 17.588 27.254
1 -26.2787 18.8679 26.6428
1 -26.4973 19.5272 24.6972
1 -25.9248 20.6494 23.4138
1 -27.2487 20.412 24.373
1 -25.4143 17.6946 27.502
1 -24.4852 20.3068 26.3322
1 -23.6902 19.5272 27.7239
1 -25.4984 19.2175 26.0984
1 -23.8315 18.8592 26.9585
1 -26.1371 20.3295 26.3469
1 -25.5434 18.5987 28.4555
1 -25.501 19.8662 27.0017
1 -26.5792 19.254 28.2201
1 -24.287 19.3301 26.1369
1 -24.5593 18.2318 27.3781
1 -25.1532 17.6751 28.5862
1 -25.7285 18.9309 27.4886
1 -25.775 19.8196 27.9838
1 -25.1984 21.0761 28.9599
1 -24.6651 19.8155 27.6283
1 -24.235 20.9845 28.2255
1 -23.4434 23.4434 25.9069
1 -24.0452 24.8182 27.9284
1 -25.6639 25.8141 26.1323
1 -25.2429 24.3091 26.689
1 -23.4465 26.008 24.5487
1 -25.9298 26.6071 25.1953
1 -24.2609 26.4795 24.9208
1 -24.0935 24.1606 27.1628
1 -22.5805 26.2743 25.964
1 -23.33 25.4487 27.4584
1 -24.7733 24.6707 28.8691
1 -23.3579 25.1876 28.5784
1 -22.0419 26.53 28.1828
1 -21.9398 23.0732 27.2238
1 -21.0724 21.5872 26.5468
1 -20.9329 23.6895 30.0086
1 -20.5746 24.2429 28.2418
1 -20.6735 25.2778 27.2352
1 -21.7258 25.1415 27.5539
1 -20.7899 25.3066 28.3507
1 -20.9538 24.3685 29.2172
1 -21.886 23.8189 30.4192
1 -22.2146 20.1476 23.8371
1 -23.2681 18.2595 24.9418
1 -23.9043 19.2672 23.5083
1 -23.6488 19.0666 24.4685
1 -22.8046 19.678 24.8612
1 -24.2728 18.5102 25.5405
1 -21.7294 19.1359 23.3234
1 -20.3447 19.383 24.6417
1 -22.2538 19.0688 24.251
1 -23.161 19.8077 23.925
1 -23.4455 19.1042 25.4684
1 -23.35 18.1055 23.6729
1 -23.7175 20.2371 21.71
1 -23.6243 20.0635 22.7119
1 -22.6105 19.9777 22.9168
1 -23.1842 19.1545 22.8
1 -24.7173 20.6673 22.319
1 -22.4828 18.7239 21.9811
1 -19.357 19.2843 27.5773
1 -18.0287 19.817 28.6859
1 -18.9235 20.0973 26.6884
1 -17.5274 20.6498 27.9151
1 -18.3538 19.1652 27.7361
1 -18.6269 21.0932 28.4889
1 -18.0489 20.5958 26.7666
1 -19.519 21.064 25.629
1 -17.3377 20.0006 27.1643
1 -19.7248 18.8324 28.4436
1 -19.2766 21.044 26.6231
1 -16.9269 21.4535 27.6945
1 -18.4237 20.1804 27.8261
1 -18.1949 21.9403 27.992
1 -17.8048 23.0952 26.3469
1 -17.7994 21.4789 27.1862
1 -18.7132 21.0853 27.4693
1 -20.3798 19.8543 26.6538
1 -20.4969 20.8408 26.9215
1 -19.7097 19.1021 26.5694
1 -17.713 19.1056 26.8861
1 -18.4812 19.9092 25.7673
1 -19.4949 20.0806 25.8567
1 -18.1792 18.8825 25.8314
1 -18.6984 19.1139 26.6675
1 -19.2785 21.9523 32.9304
1 -19.2303 22.5572 33.8043
1 -19.2111 20.9086 32.7712
1 -21.2316 23.471 32.8578
1 -20.5933 24.0064 33.4608
1 -21.542 22.6878 33.52
1 -20.1731 23.271 31.7436
1 -20.6084 22.7336 32.4869
1 -19.9262 23.277 33.0128
1 -21.4792 22.2212 32.3132
1 -22.1409 23.0735 34.2911
1 -22.0112 23.1533 32.212
1 -25.413 23.8556 40.19
1 -25.8709 24.9956 39.6569
1 -26.2242 24.7805 40.6077
1 -25.1016 22.8372 40.1529
1 -24.295 22.5472 39.2733
1 -24.3986 21.5045 37.7298
1 -25.2558 22.2211 38.2451
1 -24.4278 22.6128 37.2833
1 -23.2105 23.2535 38.4704
1 -24.2512 23.6076 37.479
1 -24.0905 23.5216 39.0601
1 -25.0984 24.0405 39.2482
1 -24.5118 22.9289 38.2708
1 -24.7187 23.9246 38.3201
1 -23.6469 22.31 38.1798
1 -25.5489 23.082 41.3186
1 -25.3962 24.3234 41.151
1 -24.7613 24.8741 38.6622
1 -23.2114 24.954 39.6016
1 -23.7614 24.4683 38.7763
1 -22.9963 20.3753 42.7226
1 -23.2634 19.9948 44.7158
1 -23.1239 19.7466 43.6047
1 -23.1673 21.0051 44.8124
1 -22.6855 21.321 42.4792
1 -24.7162 19.8289 44.5585
1 -24.697 20.7882 43.5203
1 -25.5576 21.3252 43.5001
1 -26.9383 23.3182 43.4152
1 -25.568 23.5925 44.494
1 -23.0849 22.5993 42.6235
1 -24.5579 21.7224 43.1637
1 -23.6644 22.1939 43.3571
1 -23.1242 21.6846 44.052
1 -23.7917 21.824 45.0244
1 -22.4698 21.9373 43.2536
1 -23.6874 23.1918 43.1852
1 -22.933 23.9666 43.3053
1 -23.9573 24.1308 42.8983
1 -21.8272 22.3465 42.5687
1 -20.9655 22.5865 43.6472
1 -21.174 23.3864 43.0526
1 -19.895 23.6932 42.358
1 -20.1849 24.4945 41.8174
1 -20.3732 23.9998 43.1993
1 -20.8671 22.7142 42.2697
1 -24.4062 24.5397 43.917
1 -23.4752 24.2201 44.1731
1 -23.4635 24.5255 42.0588
1 -22.6569 24.0237 44.7615
1 -24.475 25.009 42.9847
1 -25.3003 25.8253 39.9232
1 -26.4854 25.8416 40.1957
1 -24.8997 26.136 40.8915
1 -24.8137 23.7162 43.3959
1 -22.548 24.6927 42.5845
1 -24.6833 22.9005 42.7279
1 -24.8079 22.7658 43.7529
1 -25.4209 20.1027 43.6785
1 -24.282 21.9944 44.141
1 -22.9394 23.7007 42.3257
1 -24.5088 24.8964 41.8538
1 -22.8856 22.6855 43.7943
1 -22.1299 24.185 43.913
1 -22.0798 23.2576 43.5059
1 -22.4476 23.0369 44.6744
1 -22.0031 23.3356 42.4631
1 -25.1806 24.102 45.2909
1 -26.2776 24.0053 43.84
1 -26.0416 24.1438 42.8531
1 -26.4635 23.0475 44.5628
1 -25.0275 21.436 44.531
1 -24.604 21.1644 42.3096
1 -24.2923 19.4868 43.6751
1 -23.861 20.9775 44.069
1 -23.9705 22.0882 42.3695
1 -22.3653 20.4245 43.5449
1 -22.7717 20.2468 41.7395
1 -23.8877 20.2786 43.1885
1 -24.1895 20.2482 42.2133
1 -23.6166 21.1976 42.0528
1 -23.6234 22.6946 44.4855
1 -23.5171 21.2392 43.0589
1 -17.3671 22.7761 43.3184
1 -14.7228 21.3974 40.9463
1 -14.8089 23.4883 40.9104
1 -16.2155 23.2121 40.4238
1 -16.123 23.9595 39.745
1 -14.5032 22.454 40.8753
1 -14.2937 21.3751 40.0169
1 -15.2284 20.3727 41.2221
1 -13.4753 22.0071 40.2856
1 -15.2461 21.0901 39.7957
1 -15.5596 23.1819 42.2773
1 -15.593 21.9061 40.8984
1 -14.648 22.1232 38.5008
1 -14.4498 20.7392 39.1877
1 -14.0423 22.2003 39.4543
1 -16.4613 22.4732 41.0715
1 -14.2452 20.4357 41.4579
1 -15.3825 21.9037 39.2136
1 -16.3581 21.6415 39.0819
1 -15.3105 23.3862 40.0034
1 -12.1285 20.5904 40.6788
1 -13.6067 20.8598 40.5909
1 -13.4779 22.1279 41.4609
1 -13.1735 21.0883 41.5301
1 -12.3627 19.8473 41.7955
1 -13.9802 19.476 41.0648
1 -13.0652 20.1284 40.1043
1 -13.8891 21.0006 42.293
1 -13.1814 20.135 41.1731
1 -14.364 22.9961 40.0208
1 -16.4931 21.4709 41.2013
